Comp_ID,ES_ID,Exp_ID,Study_ID,First_author,Year,Journal_ID,J_abbr_name,J_IF,animal,Strain,Dam_intake_measured,Dam_VitMin_eql,Dam_AdLib_contr,Dam_AdLib_exp,Dam_caloric_restr,Dam_choice_diet,Dam_diet_code_contr,Dam_diet_code_exp,Dam_diet_start_exp_dPC,Dam_diet_end_exp_dPC,Dam_diet_start_exp_dPC_RAT,Dam_diet_end_exp_dPC_RAT,Dam_diet_lactation_incl,Dam_age_mating_d,Dam_N_contr,Dam_N_exp,Temperature,Photoperiod,Litter_size,Litter_size_equalized,Offspr_crossfosterd,Offspr_sex,Offspr_housing,Offspr_diet_code,Offspr_choice_diet,Offspr_diet_start_dPC,Intake_age_dPC,TBodyweight_age_dPC,Intake_duration,RelIntake_mean_contr,RelIntake_SE_contr,RelIntake_N_contr,RelIntake_mean_exp,RelIntake_SE_exp,RelIntake_N_exp,RelIntake_Cd,RelIntake_Hd,RelIntake_HdVar,Bodyweight_mean_contr,Bodyweight_SE_contr,Bodyweight_N_contr,Bodyweight_mean_exp,Bodyweight_SE_exp,Bodyweight_N_exp,Bodyweight_Cd,Bodyweight_Hd,Bodyweight_HdVar,AbsIntake_mean_contr,AbsIntake_SE_contr,AbsIntake_N_contr,AbsIntake_mean_exp,AbsIntake_SE_exp,AbsIntake_N_exp,AbsIntake_Cd,AbsIntake_Hd,AbsIntake_HdVar,RelIntake2_mean_contr,RelIntake2_SE_contr,RelIntake_N_contr,RelIntake2_mean_exp,RelIntake2_SE_exp,RelIntake_N_exp,RelIntake2_Cd,RelIntake2_Hd,RelIntake2_HdVar,Offspr_data_source,Comments,Preference,IntakeTBW_SE_imputed,TBodyweight_SE_imputed,Comments,Original_measur_units,Paper_topic,Suppl_files
Comp0090,ES038,Exp018,Study017,Nivoit,2009,J010,Diabetologia,6.973,rat,Wistar,yes,yes,yes,yes,0,0,RM3v2,RM3vAFE,-60,43,-60,43,1,81,14,16,20,14,8,yes,no,M,not known,RM3v2,0,43,134,134,1,0.2068,0.0013,15,0.1956,0.0013,10,-2.468,-2.386,0.290,407.27,13.94,15,461.82,13.94,10,1.083,1.048,0.191,84.22,2.93,15,90.32,2.79,10,0.585,0.566,0.174,0.929,0.045,15.000,0.907,0.039,10.000,-0.142,-0.137,0.167,Fig3c,"males: Control vs. Lard fed, food intake per g calculated using body weighs Fig3a",0,0,0,,g/day,1,calculations_MAME_FB_Comp084to0115
Comp0091,ES038,Exp018,Study017,Nivoit,2009,J010,Diabetologia,6.973,rat,Wistar,yes,yes,yes,yes,0,0,RM3v2,RM3vAFE,-60,43,-60,43,1,81,14,16,20,14,8,yes,no,M,not known,RM3v2,0,43,162,162,1,0.1836,0.0011,15,0.1713,0.0008,10,-3.414,-3.301,0.404,437.58,13.33,15,499.39,11.52,10,1.336,1.292,0.203,80.33,2.49,15,85.56,2.01,10,0.614,0.594,0.174,0.840,0.037,15.000,0.810,0.027,10.000,-0.243,-0.235,0.168,Fig3c,"males: Control vs. Lard fed, food intake per g calculated using body weighs Fig3a",0,0,0,,g/day,1,calculations_MAME_FB_Comp084to0115
Comp0092,ES038,Exp018,Study017,Nivoit,2009,J010,Diabetologia,6.973,rat,Wistar,yes,yes,yes,yes,0,0,RM3v2,RM3vAFE,-60,43,-60,43,1,81,14,16,20,14,8,yes,no,M,not known,RM3v2,0,43,190,190,1,0.1835,0.0011,15,0.1708,0.0007,10,-3.560,-3.443,0.424,457.58,16.36,15,517.58,10.30,10,1.122,1.085,0.192,83.98,3.04,15,88.42,1.80,10,0.450,0.435,0.171,0.849,0.043,15.000,0.815,0.023,10.000,-0.246,-0.238,0.168,Fig3c,"males: Control vs. Lard fed, food intake per g calculated using body weighs Fig3a",0,0,0,,g/day,1,calculations_MAME_FB_Comp084to0115
Comp0093,ES038,Exp018,Study017,Nivoit,2009,J010,Diabetologia,6.973,rat,Wistar,yes,yes,yes,yes,0,0,RM3v2,RM3vAFE,-60,43,-60,43,1,81,14,16,20,14,8,yes,no,M,not known,RM3v2,0,43,218,218,1,0.1781,0.0010,15,0.1787,0.0008,10,0.189,0.182,0.167,475.15,16.97,15,534.55,15.15,10,1.000,0.967,0.187,84.61,3.06,15,95.55,2.74,10,1.019,0.986,0.188,0.831,0.042,15.000,0.859,0.035,10.000,0.193,0.187,0.167,Fig3c,"males: Control vs. Lard fed, food intake per g calculated using body weighs Fig3a",0,0,0,,g/day,1,calculations_MAME_FB_Comp084to0115
Comp0094,ES038,Exp018,Study017,Nivoit,2009,J010,Diabetologia,6.973,rat,Wistar,yes,yes,yes,yes,0,0,RM3v2,RM3vAFE,-60,43,-60,43,1,81,14,16,20,14,8,yes,no,M,not known,RM3v2,0,43,247,247,1,0.1603,0.0010,15,0.1627,0.0010,10,0.666,0.645,0.176,480.00,16.97,15,541.82,14.55,10,1.051,1.017,0.189,76.93,2.77,15,88.18,2.43,10,1.167,1.129,0.194,0.750,0.038,15.000,0.785,0.030,10.000,0.272,0.263,0.168,Fig3c,"males: Control vs. Lard fed, food intake per g calculated using body weighs Fig3a",0,0,0,,g/day,1,calculations_MAME_FB_Comp084to0115
Comp0095,ES038,Exp018,Study017,Nivoit,2009,J010,Diabetologia,6.973,rat,Wistar,yes,yes,yes,yes,0,0,RM3v2,RM3vAFE,-60,43,-60,43,1,81,14,16,20,14,8,yes,no,M,not known,RM3v2,0,43,274,274,1,0.1648,0.0011,15,0.1570,0.0008,10,-2.209,-2.136,0.266,485.46,17.58,15,557.58,11.52,10,1.248,1.207,0.198,80.02,2.94,15,87.54,1.86,10,0.782,0.757,0.179,0.774,0.040,15.000,0.763,0.023,10.000,-0.084,-0.081,0.167,Fig3c,"males: Control vs. Lard fed, food intake per g calculated using body weighs Fig3a",0,0,0,,g/day,1,calculations_MAME_FB_Comp084to0115
Comp0096,ES038,Exp018,Study017,Nivoit,2009,J010,Diabetologia,6.973,rat,Wistar,yes,yes,yes,yes,0,0,RM3v2,RM3vAFE,-60,43,-60,43,1,81,14,16,20,14,8,yes,no,M,not known,RM3v2,0,43,302,302,1,0.1676,0.0013,15,0.1684,0.0008,10,0.201,0.194,0.167,490.30,20.00,15,567.88,7.88,10,1.243,1.202,0.198,82.16,3.41,15,95.63,1.41,10,1.263,1.221,0.199,0.788,0.046,15.000,0.822,0.017,10.000,0.235,0.228,0.168,Fig3c,"males: Control vs. Lard fed, food intake per g calculated using body weighs Fig3a",0,0,0,,g/day,1,calculations_MAME_FB_Comp084to0115
Comp0097,ES038,Exp018,Study017,Nivoit,2009,J010,Diabetologia,6.973,rat,Wistar,yes,yes,yes,yes,0,0,RM3v2,RM3vAFE,-60,43,-60,43,1,81,14,16,20,14,8,yes,no,M,not known,RM3v2,0,43,330,330,1,0.1567,0.0014,15,0.1614,0.0011,10,0.955,0.924,0.185,494.55,20.61,15,571.52,6.67,10,1.209,1.169,0.196,77.48,3.31,15,92.22,1.26,10,1.431,1.384,0.208,0.739,0.044,15.000,0.789,0.014,10.000,0.368,0.356,0.169,Fig3c,"males: Control vs. Lard fed, food intake per g calculated using body weighs Fig3a",0,0,0,,g/day,1,calculations_MAME_FB_Comp084to0115
Comp0098,ES038,Exp018,Study017,Nivoit,2009,J010,Diabetologia,6.973,rat,Wistar,yes,yes,yes,yes,0,0,RM3v2,RM3vAFE,-60,43,-60,43,1,81,14,16,20,14,8,yes,no,M,not known,RM3v2,0,43,358,358,1,0.1645,0.0014,15,0.1518,0.0010,10,-2.769,-2.678,0.323,492.12,22.42,15,567.88,7.88,10,1.090,1.054,0.191,80.97,3.75,15,86.20,1.33,10,0.449,0.435,0.171,0.775,0.050,15.000,0.741,0.015,10.000,-0.219,-0.212,0.168,Fig3c,"males: Control vs. Lard fed, food intake per g calculated using body weighs Fig3a",0,0,0,,g/day,1,calculations_MAME_FB_Comp084to0115
Comp0099,ES038,Exp018,Study017,Nivoit,2009,J010,Diabetologia,6.973,rat,Wistar,yes,yes,yes,yes,0,0,RM3v2,RM3vAFE,-60,43,-60,43,1,81,14,16,20,14,8,yes,no,M,not known,RM3v2,0,43,386,386,1,0.1621,0.0014,15,0.1582,0.0009,10,-0.871,-0.842,0.182,494.55,23.03,15,570.30,7.27,10,1.066,1.031,0.190,80.18,3.79,15,90.24,1.26,10,0.858,0.829,0.182,0.765,0.051,15.000,0.773,0.015,10.000,0.056,0.054,0.167,Fig3c,"males: Control vs. Lard fed, food intake per g calculated using body weighs Fig3a",0,0,0,,g/day,1,calculations_MAME_FB_Comp084to0115
Comp0100,ES039,Exp018,Study017,Nivoit,2009,J010,Diabetologia,6.973,rat,Wistar,yes,yes,yes,yes,0,0,RM3v2,RM3vAFE,-60,43,-60,43,1,81,14,16,20,14,8,yes,no,F,not known,RM3v2,0,43,50,50,1,0.5113,0.0043,15,0.4671,0.0061,8,-2.603,-2.509,0.342,83.64,2.42,15,88.49,3.03,8,0.531,0.512,0.198,42.76,1.29,15,41.33,1.51,8,-0.300,-0.289,0.194,1.546,0.065,15.000,1.433,0.072,8.000,-0.481,-0.464,0.197,Fig3d,"females: Control vs. Lard fed, food intake per g calculated using body weighs Fig3b",0,0,0,,g/day,1,calculations_MAME_FB_Comp084to0115
Comp0101,ES039,Exp018,Study017,Nivoit,2009,J010,Diabetologia,6.973,rat,Wistar,yes,yes,yes,yes,0,0,RM3v2,RM3vAFE,-60,43,-60,43,1,81,14,16,20,14,8,yes,no,F,not known,RM3v2,0,43,57,57,1,0.4213,0.0014,15,0.4445,0.0047,8,2.606,2.511,0.342,122.42,1.82,15,132.12,2.42,8,1.389,1.339,0.234,51.58,0.79,15,58.73,1.24,8,2.228,2.148,0.301,1.401,0.030,15.000,1.507,0.042,8.000,0.904,0.871,0.210,Fig3d,"females: Control vs. Lard fed, food intake per g calculated using body weighs Fig3b",0,0,0,,g/day,1,calculations_MAME_FB_Comp084to0115
Comp0102,ES039,Exp018,Study017,Nivoit,2009,J010,Diabetologia,6.973,rat,Wistar,yes,yes,yes,yes,0,0,RM3v2,RM3vAFE,-60,43,-60,43,1,81,14,16,20,14,8,yes,no,F,not known,RM3v2,0,43,64,64,1,0.3684,0.0021,15,0.3776,0.0021,8,1.203,1.160,0.224,152.73,4.85,15,170.91,3.64,8,1.106,1.066,0.219,56.27,1.82,15,64.53,1.42,8,1.334,1.286,0.231,1.295,0.059,15.000,1.365,0.042,8.000,0.354,0.342,0.194,Fig3d,"females: Control vs. Lard fed, food intake per g calculated using body weighs Fig3b",0,0,0,,g/day,1,calculations_MAME_FB_Comp084to0115
Comp0103,ES039,Exp018,Study017,Nivoit,2009,J010,Diabetologia,6.973,rat,Wistar,yes,yes,yes,yes,0,0,RM3v2,RM3vAFE,-60,43,-60,43,1,81,14,16,20,14,8,yes,no,F,not known,RM3v2,0,43,71,71,1,0.3253,0.0014,15,0.3286,0.0023,8,0.564,0.544,0.199,175.15,3.03,15,201.21,6.67,8,1.797,1.732,0.263,56.98,1.02,15,66.12,2.24,8,1.878,1.810,0.270,1.183,0.029,15.000,1.238,0.059,8.000,0.405,0.391,0.195,Fig3d,"females: Control vs. Lard fed, food intake per g calculated using body weighs Fig3b",0,0,0,,g/day,1,calculations_MAME_FB_Comp084to0115
Comp0104,ES039,Exp018,Study017,Nivoit,2009,J010,Diabetologia,6.973,rat,Wistar,yes,yes,yes,yes,0,0,RM3v2,RM3vAFE,-60,43,-60,43,1,81,14,16,20,14,8,yes,no,F,not known,RM3v2,0,43,78,78,1,0.3179,0.0014,15,0.3214,0.0023,8,0.598,0.576,0.200,192.73,4.24,15,224.24,6.67,8,1.824,1.758,0.265,61.27,1.38,15,72.08,2.21,8,1.913,1.844,0.273,1.185,0.037,15.000,1.244,0.053,8.000,0.405,0.391,0.195,Fig3d,"females: Control vs. Lard fed, food intake per g calculated using body weighs Fig3b",0,0,0,,g/day,1,calculations_MAME_FB_Comp084to0115
Comp0105,ES039,Exp018,Study017,Nivoit,2009,J010,Diabetologia,6.973,rat,Wistar,yes,yes,yes,yes,0,0,RM3v2,RM3vAFE,-60,43,-60,43,1,81,14,16,20,14,8,yes,no,F,not known,RM3v2,0,43,106,106,1,0.2659,0.0011,15,0.2456,0.0016,8,-4.779,-4.607,0.697,240.61,2.42,15,277.58,7.88,8,2.469,2.379,0.326,63.97,0.69,15,68.18,1.98,8,1.076,1.037,0.217,1.047,0.015,15.000,1.003,0.041,8.000,-0.539,-0.519,0.198,Fig3d,"females: Control vs. Lard fed, food intake per g calculated using body weighs Fig3b",0,0,0,,g/day,1,calculations_MAME_FB_Comp084to0115
Comp0106,ES039,Exp018,Study017,Nivoit,2009,J010,Diabetologia,6.973,rat,Wistar,yes,yes,yes,yes,0,0,RM3v2,RM3vAFE,-60,43,-60,43,1,81,14,16,20,14,8,yes,no,F,not known,RM3v2,0,43,134,134,1,0.2395,0.0013,15,0.2319,0.0023,8,-1.382,-1.332,0.234,261.82,3.03,15,293.33,12.12,8,1.433,1.381,0.237,62.70,0.80,15,68.02,2.89,8,0.995,0.959,0.214,0.963,0.017,15.000,0.960,0.057,8.000,-0.034,-0.033,0.192,Fig3d,"females: Control vs. Lard fed, food intake per g calculated using body weighs Fig3b",0,0,0,,g/day,1,calculations_MAME_FB_Comp084to0115
Comp0107,ES039,Exp018,Study017,Nivoit,2009,J010,Diabetologia,6.973,rat,Wistar,yes,yes,yes,yes,0,0,RM3v2,RM3vAFE,-60,43,-60,43,1,81,14,16,20,14,8,yes,no,F,not known,RM3v2,0,43,162,162,1,0.2266,0.0014,15,0.2068,0.0012,8,-4.057,-3.910,0.556,274.55,3.03,15,306.67,8.49,8,1.907,1.838,0.272,62.22,0.79,15,63.42,1.80,8,0.310,0.298,0.194,0.923,0.016,15.000,0.865,0.034,8.000,-0.769,-0.741,0.205,Fig3d,"females: Control vs. Lard fed, food intake per g calculated using body weighs Fig3b",0,0,0,,g/day,1,calculations_MAME_FB_Comp084to0115
Comp0108,ES039,Exp018,Study017,Nivoit,2009,J010,Diabetologia,6.973,rat,Wistar,yes,yes,yes,yes,0,0,RM3v2,RM3vAFE,-60,43,-60,43,1,81,14,16,20,14,8,yes,no,F,not known,RM3v2,0,43,190,190,1,0.2017,0.0012,15,0.2011,0.0013,8,-0.139,-0.134,0.192,287.27,9.09,15,316.97,10.91,8,0.878,0.846,0.209,57.93,1.86,15,63.73,2.23,8,0.837,0.806,0.207,0.830,0.037,15.000,0.848,0.042,8.000,0.133,0.128,0.192,Fig3d,"females: Control vs. Lard fed, food intake per g calculated using body weighs Fig3b",0,0,0,,g/day,1,calculations_MAME_FB_Comp084to0115
Comp0109,ES039,Exp018,Study017,Nivoit,2009,J010,Diabetologia,6.973,rat,Wistar,yes,yes,yes,yes,0,0,RM3v2,RM3vAFE,-60,43,-60,43,1,81,14,16,20,14,8,yes,no,F,not known,RM3v2,0,43,218,218,1,0.1941,0.0010,15,0.2068,0.0014,8,3.207,3.091,0.419,295.15,8.48,15,322.42,7.88,8,0.917,0.883,0.210,57.30,1.67,15,66.67,1.69,8,1.570,1.513,0.246,0.805,0.033,15.000,0.876,0.031,8.000,0.618,0.596,0.200,Fig3d,"females: Control vs. Lard fed, food intake per g calculated using body weighs Fig3b",0,0,0,,g/day,1,calculations_MAME_FB_Comp084to0115
Comp0110,ES039,Exp018,Study017,Nivoit,2009,J010,Diabetologia,6.973,rat,Wistar,yes,yes,yes,yes,0,0,RM3v2,RM3vAFE,-60,43,-60,43,1,81,14,16,20,14,8,yes,no,F,not known,RM3v2,0,43,247,247,1,0.2017,0.0014,15,0.1883,0.0016,8,-2.609,-2.515,0.342,303.03,7.88,15,330.91,4.24,8,1.078,1.039,0.217,61.11,1.64,15,62.30,0.97,8,0.219,0.211,0.193,0.841,0.031,15.000,0.803,0.016,8.000,-0.373,-0.359,0.195,Fig3d,"females: Control vs. Lard fed, food intake per g calculated using body weighs Fig3b",0,0,0,,g/day,1,calculations_MAME_FB_Comp084to0115
Comp0111,ES039,Exp018,Study017,Nivoit,2009,J010,Diabetologia,6.973,rat,Wistar,yes,yes,yes,yes,0,0,RM3v2,RM3vAFE,-60,43,-60,43,1,81,14,16,20,14,8,yes,no,F,not known,RM3v2,0,43,274,274,1,0.1938,0.0008,15,0.1830,0.0007,8,-3.835,-3.696,0.517,306.67,7.88,15,333.94,3.03,8,1.074,1.035,0.217,59.44,1.55,15,61.11,0.60,8,0.334,0.322,0.194,0.811,0.030,15.000,0.782,0.010,8.000,-0.303,-0.292,0.194,Fig3d,"females: Control vs. Lard fed, food intake per g calculated using body weighs Fig3b",0,0,0,,g/day,1,calculations_MAME_FB_Comp084to0115
Comp0112,ES039,Exp018,Study017,Nivoit,2009,J010,Diabetologia,6.973,rat,Wistar,yes,yes,yes,yes,0,0,RM3v2,RM3vAFE,-60,43,-60,43,1,81,14,16,20,14,8,yes,no,F,not known,RM3v2,0,43,302,302,1,0.2025,0.0012,15,0.1969,0.0017,8,-1.171,-1.129,0.222,308.49,9.70,15,335.76,7.27,8,0.829,0.799,0.207,62.46,2.00,15,66.12,1.54,8,0.537,0.518,0.198,0.849,0.038,15.000,0.843,0.027,8.000,-0.044,-0.042,0.192,Fig3d,"females: Control vs. Lard fed, food intake per g calculated using body weighs Fig3b",0,0,0,,g/day,1,calculations_MAME_FB_Comp084to0115
Comp0113,ES039,Exp018,Study017,Nivoit,2009,J010,Diabetologia,6.973,rat,Wistar,yes,yes,yes,yes,0,0,RM3v2,RM3vAFE,-60,43,-60,43,1,81,14,16,20,14,8,yes,no,F,not known,RM3v2,0,43,330,330,1,0.1939,0.0011,15,0.1873,0.0014,8,-1.634,-1.575,0.251,313.94,10.91,15,338.18,10.30,8,0.632,0.609,0.200,60.87,2.14,15,63.34,1.99,8,0.328,0.316,0.194,0.816,0.040,15.000,0.803,0.035,8.000,-0.093,-0.090,0.192,Fig3d,"females: Control vs. Lard fed, food intake per g calculated using body weighs Fig3b",0,0,0,,g/day,1,calculations_MAME_FB_Comp084to0115
Comp0114,ES039,Exp018,Study017,Nivoit,2009,J010,Diabetologia,6.973,rat,Wistar,yes,yes,yes,yes,0,0,RM3v2,RM3vAFE,-60,43,-60,43,1,81,14,16,20,14,8,yes,no,F,not known,RM3v2,0,43,358,358,1,0.2003,0.0012,15,0.1920,0.0011,8,-1.970,-1.898,0.277,316.97,10.91,15,339.39,9.09,8,0.597,0.576,0.200,63.50,2.22,15,65.16,1.78,8,0.220,0.212,0.193,0.845,0.041,15.000,0.824,0.032,8.000,-0.150,-0.145,0.192,Fig3d,"females: Control vs. Lard fed, food intake per g calculated using body weighs Fig3b",0,0,0,,g/day,1,calculations_MAME_FB_Comp084to0115
Comp0115,ES039,Exp018,Study017,Nivoit,2009,J010,Diabetologia,6.973,rat,Wistar,yes,yes,yes,yes,0,0,RM3v2,RM3vAFE,-60,43,-60,43,1,81,14,16,20,14,8,yes,no,F,not known,RM3v2,0,43,386,386,1,0.1962,0.0005,15,0.1882,0.0011,8,-3.330,-3.209,0.437,320.00,4.24,15,340.00,9.70,8,0.964,0.929,0.212,62.78,0.85,15,63.97,1.86,8,0.294,0.283,0.194,0.830,0.016,15.000,0.808,0.033,8.000,-0.298,-0.288,0.194,Fig3d,"females: Control vs. Lard fed, food intake per g calculated using body weighs Fig3b",0,0,0,,g/day,1,calculations_MAME_FB_Comp084to0115
Comp0116,ES040,Exp019,Study018,Kirk,2009,J011,Plos ONE,4.092,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v1,RM3vAFE,-42,43,-42,43,1,,12,12,21,12,8,yes,no,M,not known,RM1,0,43,50,50,1,0.5360,0.0260,8,0.4100,0.0340,8,-1.472,-1.392,0.319,90.82,1.24,8,100.78,3.73,8,1.265,1.196,0.301,48.68,2.45,8,41.32,3.75,8,-0.821,-0.776,0.272,1.655,0.086,8.000,1.299,0.127,8.000,-1.155,-1.092,0.293,Fig2c,"males: Control vs. Lard fed, food intake per g calculated using body weighs Fig2a",0,0,0,"not sure about N (8-11), used conservative 8",kcal/day,1,calculations_MAME_FB_Comp0116to0133
Comp0117,ES040,Exp019,Study018,Kirk,2009,J011,Plos ONE,4.092,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v1,RM3vAFE,-42,43,-42,43,1,,12,12,21,12,8,yes,no,M,not known,RM1,0,43,57,57,1,0.5170,0.0250,8,0.5440,0.0420,8,0.276,0.261,0.252,125.04,3.73,8,154.28,3.11,8,3.009,2.845,0.539,64.65,3.67,8,83.93,6.70,8,1.262,1.193,0.301,1.729,0.111,8.000,1.917,0.158,8.000,0.488,0.462,0.258,Fig2c,"males: Control vs. Lard fed, food intake per g calculated using body weighs Fig2a",0,0,0,"not sure about N (8-11), used conservative 8",kcal/day,1,calculations_MAME_FB_Comp0116to0133
Comp0118,ES040,Exp019,Study018,Kirk,2009,J011,Plos ONE,4.092,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v1,RM3vAFE,-42,43,-42,43,1,,12,12,21,12,8,yes,no,M,not known,RM1,0,43,64,64,1,0.5170,0.0200,8,0.4340,0.0350,8,-1.029,-0.973,0.284,158.01,3.11,8,212.75,15.55,8,1.726,1.632,0.345,81.69,3.55,8,92.33,10.05,8,0.499,0.472,0.258,1.833,0.087,8.000,1.658,0.217,8.000,-0.375,-0.354,0.254,Fig2c,"males: Control vs. Lard fed, food intake per g calculated using body weighs Fig2a",0,0,0,"not sure about N (8-11), used conservative 8",kcal/day,1,calculations_MAME_FB_Comp0116to0133
Comp0119,ES040,Exp019,Study018,Kirk,2009,J011,Plos ONE,4.092,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v1,RM3vAFE,-42,43,-42,43,1,,12,12,21,12,8,yes,no,M,not known,RM1,0,43,71,71,1,0.4010,0.0180,8,0.3840,0.0240,8,-0.283,-0.268,0.253,229.55,2.49,8,260.65,8.71,8,1.717,1.623,0.344,92.05,4.25,8,100.09,7.09,8,0.486,0.460,0.258,1.561,0.074,8.000,1.543,0.121,8.000,-0.063,-0.060,0.250,Fig2c,"males: Control vs. Lard fed, food intake per g calculated using body weighs Fig2a",0,0,0,"not sure about N (8-11), used conservative 8",kcal/day,1,calculations_MAME_FB_Comp0116to0133
Comp0120,ES040,Exp019,Study018,Kirk,2009,J011,Plos ONE,4.092,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v1,RM3vAFE,-42,43,-42,43,1,,12,12,21,12,8,yes,no,M,not known,RM1,0,43,78,78,1,0.3630,0.0180,8,0.3200,0.0160,8,-0.893,-0.844,0.275,258.17,2.49,8,339.66,8.71,8,4.499,4.253,0.896,93.71,4.73,8,108.69,6.11,8,0.969,0.916,0.280,1.455,0.075,8.000,1.374,0.085,8.000,-0.359,-0.340,0.254,Fig2c,"males: Control vs. Lard fed, food intake per g calculated using body weighs Fig2a",0,0,0,"not sure about N (8-11), used conservative 8",kcal/day,1,calculations_MAME_FB_Comp0116to0133
Comp0121,ES040,Exp019,Study018,Kirk,2009,J011,Plos ONE,4.092,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v1,RM3vAFE,-42,43,-42,43,1,,12,12,21,12,8,yes,no,M,not known,RM1,0,43,85,85,1,0.2740,0.0100,8,0.2700,0.0120,8,-0.128,-0.121,0.251,332.82,2.49,8,379.47,7.46,8,2.965,2.803,0.531,91.19,3.40,8,102.46,4.98,8,0.934,0.883,0.278,1.170,0.044,8.000,1.192,0.062,8.000,0.139,0.132,0.251,Fig2c,"males: Control vs. Lard fed, food intake per g calculated using body weighs Fig2a",0,0,0,"not sure about N (8-11), used conservative 8",kcal/day,1,calculations_MAME_FB_Comp0116to0133
Comp0122,ES040,Exp019,Study018,Kirk,2009,J011,Plos ONE,4.092,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v1,RM3vAFE,-42,43,-42,43,1,,12,12,21,12,8,yes,no,M,not known,RM1,0,43,92,92,1,0.2540,0.0140,8,0.2660,0.0140,8,0.303,0.287,0.253,361.43,3.11,8,421.15,6.84,8,3.973,3.756,0.754,91.80,5.12,8,112.03,6.17,8,1.261,1.192,0.301,1.107,0.063,8.000,1.205,0.069,8.000,0.523,0.494,0.259,Fig2c,"males: Control vs. Lard fed, food intake per g calculated using body weighs Fig2a",0,0,0,"not sure about N (8-11), used conservative 8",kcal/day,1,calculations_MAME_FB_Comp0116to0133
Comp0123,ES040,Exp019,Study018,Kirk,2009,J011,Plos ONE,4.092,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v1,RM3vAFE,-42,43,-42,43,1,,12,12,21,12,8,yes,no,M,not known,RM1,0,43,99,99,1,0.2210,0.0150,8,0.2610,0.0210,8,0.775,0.733,0.269,400.62,1.87,8,444.17,5.60,8,3.689,3.488,0.685,88.54,6.02,8,115.93,9.44,8,1.223,1.156,0.298,0.989,0.067,8.000,1.198,0.099,8.000,0.876,0.828,0.274,Fig2c,"males: Control vs. Lard fed, food intake per g calculated using body weighs Fig2a",0,0,0,"not sure about N (8-11), used conservative 8",kcal/day,1,calculations_MAME_FB_Comp0116to0133
Comp0124,ES040,Exp019,Study018,Kirk,2009,J011,Plos ONE,4.092,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v1,RM3vAFE,-42,43,-42,43,1,,12,12,21,12,8,yes,no,M,not known,RM1,0,43,106,106,1,0.2350,0.0100,8,0.2620,0.0090,8,1.003,0.949,0.282,413.69,3.11,8,456.61,5.60,8,3.351,3.169,0.609,97.22,4.20,8,119.63,4.36,8,1.850,1.749,0.359,1.060,0.046,8.000,1.211,0.047,8.000,1.149,1.087,0.292,Fig2c,"males: Control vs. Lard fed, food intake per g calculated using body weighs Fig2a",0,0,0,"not sure about N (8-11), used conservative 8",kcal/day,1,calculations_MAME_FB_Comp0116to0133
Comp0125,ES041,Exp019,Study018,Kirk,2009,J011,Plos ONE,4.092,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v1,RM3vAFE,-42,43,-42,43,1,,12,12,21,12,8,yes,no,F,not known,RM1,0,43,50,50,1,0.5280,0.0380,8,0.4110,0.0340,8,-1.147,-1.085,0.292,83.33,5.86,8,94.75,3.09,8,0.862,0.815,0.274,44.00,4.43,8,38.94,3.46,8,-0.450,-0.425,0.256,1.595,0.196,8.000,1.282,0.121,8.000,-0.679,-0.642,0.265,Fig2d,"females: Control vs. Lard fed, food intake per g calculated using body weighs Fig2b",0,0,0,"not sure about N (8-11), used conservative 8",kcal/day,1,calculations_MAME_FB_Comp0116to0133
Comp0126,ES041,Exp019,Study018,Kirk,2009,J011,Plos ONE,4.092,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v1,RM3vAFE,-42,43,-42,43,1,,12,12,21,12,8,yes,no,F,not known,RM1,0,43,57,57,1,0.4230,0.0230,8,0.4580,0.0390,8,0.387,0.365,0.255,124.69,5.25,8,137.35,7.72,8,0.678,0.641,0.265,52.74,3.63,8,62.90,6.42,8,0.689,0.652,0.265,1.414,0.114,8.000,1.568,0.183,8.000,0.359,0.339,0.254,Fig2d,"females: Control vs. Lard fed, food intake per g calculated using body weighs Fig2b",0,0,0,"not sure about N (8-11), used conservative 8",kcal/day,1,calculations_MAME_FB_Comp0116to0133
